present_only_in,from_bus,to_bus,circuit_id,row_count
gpu,43427,43459,1,1
gpu,43428,43444,1,1
gpu,43429,43430,1,1
gpu,43430,43436,1,1
gpu,43431,43432,1,1
gpu,43431,43433,1,1
gpu,43434,43447,1,1
gpu,43434,43461,1,1
gpu,43435,43436,1,1
gpu,43436,43457,1,1
gpu,43437,43438,1,1
gpu,43437,43459,1,1
gpu,43439,43501,1,1
gpu,43439,43584,1,1
gpu,43440,43442,1,1
gpu,43441,43434,1,1
gpu,43441,43440,1,1
gpu,43441,43455,1,1
gpu,43442,43462,1,1
gpu,43443,43433,1,1
gpu,43444,43443,1,1
gpu,43444,43445,1,1
gpu,43446,43509,1,1
gpu,43447,43448,1,1
gpu,43447,43463,1,1
gpu,43449,43450,1,1
gpu,43449,43451,1,1
gpu,43452,43065,1,1
gpu,43453,43469,1,1
gpu,43453,43526,1,1
gpu,43454,43455,1,1
gpu,43456,43457,1,1
gpu,43456,43458,1,1
gpu,43457,43428,1,1
gpu,43459,43460,1,1
gpu,43459,43463,1,1
gpu,43461,43005,1,1
gpu,43461,43463,1,1
gpu,43462,43116,1,1
gpu,43462,43464,1,1
gpu,43463,43005,1,1
gpu,43463,43462,1,1
gpu,43465,43468,1,1
gpu,43465,43495,1,1
gpu,43465,43769,1,1
gpu,43465,43830,1,1
gpu,43465,53624,1,1
gpu,43466,43465,1,1
gpu,43466,43514,1,1
gpu,43467,43466,1,1
gpu,43469,43474,1,1
gpu,43469,43481,1,1
gpu,43470,43472,1,1
gpu,43470,43473,1,1
gpu,43471,43470,1,1
gpu,43471,53541,1,1
gpu,43471,53580,1,1
gpu,43471,53911,1,1
gpu,43473,43475,1,1
gpu,43474,43832,1,1
gpu,43475,43477,1,1
gpu,43476,43475,1,1
gpu,43478,43480,1,1
gpu,43479,43478,1,1
gpu,43479,43483,1,1
gpu,43479,59574,1,1
gpu,43482,43484,1,1
gpu,43482,43508,1,1
gpu,43483,43482,1,1
gpu,43485,43492,1,1
gpu,43485,71619,1,1
gpu,43486,53535,1,1
gpu,43486,71619,1,1
gpu,43486,71620,1,1
gpu,43487,71619,1,1
gpu,43489,71620,1,1
gpu,43490,71620,1,1
gpu,43492,43534,1,1
gpu,43493,43507,1,1
gpu,43493,43526,1,1
gpu,43494,43653,1,1
gpu,43494,71621,1,1
gpu,43495,71621,1,1
gpu,43496,43495,1,1
gpu,43496,43505,1,1
gpu,43497,43496,1,1
gpu,43498,71621,1,1
gpu,43500,43502,1,1
gpu,43501,43500,1,1
gpu,43501,43526,1,1
gpu,43503,43504,1,1
gpu,43504,43584,1,1
gpu,43505,43506,1,1
gpu,43507,43496,1,1
gpu,43508,43832,1,1
gpu,43509,43467,1,1
gpu,43509,43517,1,1
gpu,43510,43473,1,1
gpu,43510,43511,1,1
gpu,43510,53654,1,1
gpu,43512,43504,1,1
gpu,43512,43520,1,1
gpu,43513,43516,1,1
gpu,43514,43513,1,1
gpu,43515,43514,1,1
gpu,43515,43534,1,1
gpu,43517,43515,1,1
gpu,43518,43519,1,1
gpu,43519,43523,1,1
gpu,43519,53562,1,1
gpu,43520,43493,1,1
gpu,43521,43523,1,1
gpu,43521,43524,1,1
gpu,43521,43525,1,1
gpu,43522,43521,1,1
gpu,43526,43527,1,1
gpu,43528,43530,1,1
gpu,43528,43531,1,1
gpu,43529,43528,1,1
gpu,43532,43534,1,1
gpu,43533,43532,1,1
gpu,43534,53626,1,1
gpu,43535,43537,1,1
gpu,43536,43535,1,1
gpu,43538,43539,1,1
gpu,43538,43545,1,1
gpu,43540,43378,1,1
gpu,43540,43398,1,1
gpu,43541,43450,1,1
gpu,43541,43542,1,1
gpu,43543,43544,1,1
gpu,43543,43545,1,1
gpu,43545,43444,1,1
gpu,43546,43538,1,1
gpu,43547,43569,1,1
gpu,43548,43413,1,1
gpu,43548,43416,1,1
gpu,43548,43765,1,1
gpu,43549,43550,1,1
gpu,43549,43551,1,1
gpu,43549,43552,1,1
gpu,43551,43557,1,1
gpu,43551,43799,1,1
gpu,43553,43414,1,1
gpu,43553,43554,1,1
gpu,43555,43538,1,1
gpu,43555,43556,1,1
gpu,43555,43795,1,1
gpu,43557,43545,1,1
gpu,43558,43538,1,1
gpu,43559,43560,1,1
gpu,43559,43561,1,1
gpu,43560,43536,1,1
gpu,43562,30077,1,1
gpu,43562,43566,1,1
gpu,43562,43612,1,1
gpu,43562,43796,1,1
gpu,43562,71622,1,1
gpu,43563,43598,1,1
gpu,43563,71622,1,1
gpu,43564,71622,1,1
gpu,43567,43568,1,1
gpu,43567,43569,1,1
gpu,43569,43603,1,1
gpu,43570,43577,1,1
gpu,43571,43580,1,1
gpu,43572,43570,1,1
gpu,43572,43639,1,1
gpu,43573,43570,1,1
gpu,43573,43574,1,1
gpu,43575,43609,1,1
gpu,43576,43578,1,1
gpu,43576,43579,1,1
gpu,43577,43575,1,1
gpu,43577,43576,1,1
gpu,43577,43636,1,1
gpu,43579,43495,1,1
gpu,43579,43645,1,1
gpu,43581,43582,1,1
gpu,43583,43563,1,1
gpu,43583,43588,1,1
gpu,43584,43847,1,1
gpu,43585,43586,1,1
gpu,43585,43599,1,1
gpu,43587,43588,1,1
gpu,43588,43606,1,1
gpu,43588,43791,1,1
gpu,43589,43689,1,1
gpu,43590,43591,1,1
gpu,43591,43581,1,1
gpu,43592,43591,1,1
gpu,43592,43593,1,1
gpu,43592,43598,1,1
gpu,43594,43595,1,1
gpu,43595,43563,1,1
gpu,43595,43639,1,1
gpu,43596,43597,1,1
gpu,43596,43598,1,1
gpu,43599,43600,1,1
gpu,43599,43689,1,1
gpu,43601,43602,1,1
gpu,43601,43603,1,1
gpu,43603,43581,1,1
gpu,43604,43605,1,1
gpu,43604,43606,1,1
gpu,43604,43607,1,1
gpu,43606,43847,1,1
gpu,43608,43611,1,1
gpu,43608,43621,1,1
gpu,43609,43611,1,1
gpu,43610,43639,1,1
gpu,43610,43643,1,1
gpu,43613,43612,1,1
gpu,43613,43615,1,1
gpu,43614,43613,1,1
gpu,43614,43643,1,1
gpu,43616,43611,1,1
gpu,43616,43617,1,1
gpu,43616,43627,1,1
gpu,43618,43616,1,1
gpu,43618,43630,1,1
gpu,43619,43618,1,1
gpu,43620,43624,1,1
gpu,43620,71623,1,1
gpu,43621,71623,1,1
gpu,43622,71623,1,1
gpu,43624,43667,1,1
gpu,43625,43662,1,1
gpu,43626,43627,1,1
gpu,43627,43658,1,1
gpu,43628,43505,1,1
gpu,43628,43571,1,1
gpu,43628,43629,1,1
gpu,43628,43630,1,1
gpu,43630,43631,1,1
gpu,43632,43633,1,1
gpu,43632,43665,1,1
gpu,43632,43671,1,1
gpu,43634,43635,1,1
gpu,43634,43636,1,1
gpu,43636,43580,1,1
gpu,43637,43638,1,1
gpu,43637,43639,1,1
gpu,43640,43625,1,1
gpu,43641,43646,1,1
gpu,43642,43643,1,1
gpu,43642,43644,1,1
gpu,43643,43640,1,1
gpu,43645,43647,1,1
gpu,43645,43654,1,1
gpu,43646,43645,1,1
gpu,43648,43649,1,1
gpu,43648,43663,1,1
gpu,43648,43668,1,1
gpu,43650,43658,1,1
gpu,43650,43662,1,1
gpu,43651,43652,1,1
gpu,43651,43668,1,1
gpu,43654,43653,1,1
gpu,43654,43667,1,1
gpu,43655,43654,1,1
gpu,43655,43657,1,1
gpu,43656,43619,1,1
gpu,43656,43655,1,1
gpu,43657,67692,1,1
gpu,43658,43648,1,1
gpu,43659,43660,1,1
gpu,43659,43661,1,1
gpu,43662,43646,1,1
gpu,43662,43803,1,1
gpu,43663,43641,1,1
gpu,43664,43666,1,1
gpu,43664,43667,1,1
gpu,43665,43664,1,1
gpu,43668,43661,1,1
gpu,43669,43670,1,1
gpu,43669,43671,1,1
gpu,43671,43651,1,1
gpu,43672,43673,1,1
gpu,43672,43674,1,1
gpu,43674,29780,1,1
gpu,43674,43296,1,1
gpu,43675,43678,1,1
gpu,43675,43679,1,1
gpu,43675,43680,1,1
gpu,43675,43681,1,1
gpu,43675,43682,1,1
gpu,43676,43675,1,1
gpu,43677,43409,1,1
gpu,43677,43676,1,1
gpu,43682,43745,1,1
gpu,43683,43685,1,1
gpu,43683,43686,1,1
gpu,43684,43041,1,1
gpu,43684,43264,1,1
gpu,43684,43683,1,1
gpu,43685,43023,1,1
gpu,43685,43168,1,1
gpu,43687,43690,1,1
gpu,43688,43687,1,1
gpu,43688,67709,1,1
gpu,43689,43603,1,1
gpu,43689,43688,1,1
gpu,43690,30077,1,1
gpu,43691,43696,1,1
gpu,43691,71624,1,1
gpu,43692,43697,1,1
gpu,43692,71624,1,1
gpu,43693,43692,1,1
gpu,43694,71624,1,1
gpu,43696,46130,1,1
gpu,43697,45515,1,1
gpu,43698,43707,1,1
gpu,43698,71625,1,1
gpu,43699,43696,1,1
gpu,43699,43698,1,1
gpu,43699,43706,1,1
gpu,43700,43699,1,1
gpu,43701,43700,1,1
gpu,43702,43701,1,1
gpu,43703,71625,1,1
gpu,43704,71625,1,1
gpu,43707,22058,1,1
gpu,43708,43713,1,1
gpu,43708,43714,1,1
gpu,43708,43715,1,1
gpu,43708,43717,1,1
gpu,43709,43708,1,1
gpu,43709,46143,1,1
gpu,43710,43290,1,1
gpu,43710,43709,1,1
gpu,43711,43710,1,1
gpu,43711,43716,1,1
gpu,43711,43718,1,1
gpu,43712,43711,1,1
gpu,43716,45988,1,1
gpu,43717,43707,1,1
gpu,43719,43725,1,1
gpu,43719,43726,1,1
gpu,43719,71626,1,1
gpu,43720,43157,1,1
gpu,43720,43719,1,1
gpu,43721,43149,1,1
gpu,43721,43720,1,1
gpu,43722,71626,1,1
gpu,43723,71626,1,1
gpu,43725,43727,1,1
gpu,43727,43730,1,1
gpu,43727,43732,1,1
gpu,43727,43805,1,1
gpu,43728,43727,1,1
gpu,43728,43733,1,1
gpu,43729,43728,1,1
gpu,43729,43731,1,1
gpu,43734,43740,1,1
gpu,43734,43741,1,1
gpu,43734,43742,1,1
gpu,43734,43745,1,1
gpu,43734,43746,1,1
gpu,43735,43734,1,1
gpu,43735,43744,1,1
gpu,43735,71627,1,1
gpu,43736,43404,1,1
gpu,43736,43735,1,1
gpu,43736,43743,1,1
gpu,43737,71627,1,1
gpu,43738,71627,1,1
gpu,43744,43537,1,1
gpu,43744,43676,1,1
gpu,43747,43748,1,1
gpu,43747,43749,1,1
gpu,43747,43750,1,1
gpu,43749,43351,1,1
gpu,43751,43755,1,1
gpu,43751,43756,1,1
gpu,43751,43757,1,1
gpu,43752,43751,1,1
gpu,43752,43819,1,1
gpu,43753,43752,1,1
gpu,43753,43758,1,1
gpu,43754,43044,1,1
gpu,43754,43753,1,1
gpu,43757,43766,1,1
gpu,43759,43760,1,1
gpu,43759,43761,1,1
gpu,43761,43551,1,1
gpu,43761,43765,1,1
gpu,43762,43763,1,1
gpu,43762,43764,1,1
gpu,43763,43404,1,1
gpu,43766,43818,1,1
gpu,43767,43766,1,1
gpu,43767,43769,1,1
gpu,43768,43010,1,1
gpu,43768,43767,1,1
gpu,43768,43822,1,1
gpu,43769,43088,1,1
gpu,43770,43771,1,1
gpu,43770,43772,1,1
gpu,43770,43773,1,1
gpu,43770,43774,1,1
gpu,43773,43701,1,1
gpu,43775,43777,1,1
gpu,43775,43778,1,1
gpu,43776,43340,1,1
gpu,43776,43775,1,1
gpu,43777,29957,1,1
gpu,43779,43780,1,1
gpu,43780,43211,1,1
gpu,43781,43745,1,1
gpu,43781,43784,1,1
gpu,43781,43785,1,1
gpu,43781,43786,1,1
gpu,43782,43781,1,1
gpu,43782,43787,1,1
gpu,43782,43788,1,1
gpu,43783,29026,1,1
gpu,43783,43412,1,1
gpu,43783,43782,1,1
gpu,43787,43405,1,1
gpu,43789,43792,1,1
gpu,43790,43789,1,1
gpu,43790,43793,1,1
gpu,43791,43573,1,1
gpu,43791,43790,1,1
gpu,43791,43847,1,1
gpu,43793,43500,1,1
gpu,43793,43562,1,1
gpu,43794,43796,1,1
gpu,43794,43797,1,1
gpu,43795,43794,1,1
gpu,43796,43801,1,1
gpu,43798,43800,1,1
gpu,43798,43801,1,1
gpu,43799,43433,1,1
gpu,43799,43798,1,1
gpu,43801,43424,1,1
gpu,43801,43537,1,1
gpu,43802,43803,1,1
gpu,43803,43658,1,1
gpu,43804,43356,1,1
gpu,43804,43450,1,1
gpu,43805,43808,1,1
gpu,43805,43809,1,1
gpu,43805,43810,1,1
gpu,43805,43818,1,1
gpu,43806,43805,1,1
gpu,43806,43811,1,1
gpu,43806,43812,1,1
gpu,43807,43211,1,1
gpu,43807,43780,1,1
gpu,43807,43806,1,1
gpu,43811,43733,1,1
gpu,43813,43816,1,1
gpu,43813,43817,1,1
gpu,43814,43097,1,1
gpu,43814,43813,1,1
gpu,43815,43141,1,1
gpu,43815,43814,1,1
gpu,43816,43235,1,1
gpu,43816,43345,1,1
gpu,43818,43757,1,1
gpu,43818,43825,1,1
gpu,43818,43826,1,1
gpu,43818,43827,1,1
gpu,43818,43837,1,1
gpu,43819,43818,1,1
gpu,43819,60039,1,1
gpu,43819,71628,1,1
gpu,43820,43758,1,1
gpu,43820,71628,1,1
gpu,43821,43820,1,1
gpu,43821,59521,1,1
gpu,43821,60040,1,1
gpu,43822,43002,1,1
gpu,43822,43044,1,1
gpu,43822,43821,1,1
gpu,43823,71628,1,1
gpu,43828,43833,1,1
gpu,43828,43834,1,1
gpu,43828,43835,1,1
gpu,43828,43837,1,1
gpu,43828,43838,1,1
gpu,43829,43828,1,1
gpu,43830,43829,1,1
gpu,43830,43836,1,1
gpu,43831,43830,1,1
gpu,43831,43839,1,1
gpu,43832,43530,1,1
gpu,43832,43831,1,1
gpu,43837,43494,1,1
gpu,43839,43466,1,1
gpu,43840,43841,1,1
gpu,43840,43842,1,1
gpu,43840,43843,1,1
gpu,43840,43844,1,1
gpu,43843,21756,1,1
gpu,43845,43053,1,1
gpu,43845,43560,1,1
gpu,43846,43847,1,1
gpu,45001,45006,1,1
gpu,45001,45007,1,1
gpu,45001,71629,1,1
gpu,45002,45012,1,1
gpu,45002,71629,1,1
gpu,45003,45002,1,1
gpu,45003,45008,1,1
gpu,45003,45013,1,1
gpu,45004,71629,1,1
gpu,45007,45333,1,1
gpu,45007,51116,1,1
gpu,45008,45009,1,1
gpu,45008,45343,1,1
gpu,45010,45011,1,1
gpu,45011,45018,1,1
gpu,45012,45038,1,1
gpu,45012,51081,1,1
gpu,45013,45035,1,1
gpu,45014,45003,1,1
gpu,45016,45017,1,1
gpu,45016,45018,1,1
gpu,45018,45040,1,1
gpu,45018,51156,1,1
gpu,45019,45020,1,1
gpu,45019,45025,1,1
gpu,45019,45034,1,1
gpu,45019,45036,1,1
gpu,45021,45022,1,1
gpu,45023,45015,1,1
gpu,45023,45024,1,1
gpu,45023,45029,1,1
gpu,45025,45026,1,1
gpu,45025,45034,1,1
gpu,45027,45307,1,1
gpu,45028,45032,1,1
gpu,45028,45033,1,1
gpu,45028,71630,1,1
gpu,45029,71630,1,1
gpu,45030,71630,1,1
gpu,45033,45767,1,1
gpu,45035,45015,1,1
gpu,45036,45361,1,1
gpu,45037,45038,1,1
gpu,45038,45021,1,1
gpu,45039,45040,1,1
gpu,45040,51153,1,1
gpu,45041,45043,1,1
gpu,45041,45044,1,1
gpu,45041,45045,1,1
gpu,45042,45041,1,1
gpu,45042,45380,1,1
gpu,45044,45069,1,1
gpu,45044,46026,1,1
gpu,45046,45042,1,1
gpu,45046,45047,1,1
gpu,45046,45065,1,1
gpu,45049,45060,1,1
gpu,45050,45046,1,1
gpu,45050,45051,1,1
gpu,45051,45052,1,1
gpu,45051,45063,1,1
gpu,45053,45054,1,1
gpu,45054,45437,1,1
gpu,45054,46023,1,1
gpu,45055,45049,1,1
gpu,45055,45056,1,1
gpu,45057,45058,1,1
gpu,45059,45061,1,1
gpu,45059,45062,1,1
gpu,45060,45059,1,1
gpu,45060,45379,1,1
gpu,45062,51206,1,1
gpu,45063,46023,1,1
gpu,45064,45067,1,1
gpu,45065,45067,1,1
gpu,45066,45068,1,1
gpu,45066,51003,1,1
gpu,45067,45066,1,1
gpu,45069,15875,1,1
gpu,45069,45058,1,1
gpu,45070,45103,1,1
gpu,45070,45111,1,1
gpu,45071,45072,1,1
gpu,45072,45075,1,1
gpu,45072,45106,1,1
gpu,45072,46141,1,1
gpu,45073,45074,1,1
gpu,45073,46058,1,1
gpu,45075,45076,1,1
gpu,45075,46112,1,1
gpu,45077,45558,1,1
gpu,45078,45082,1,1
gpu,45078,45083,1,1
gpu,45078,45084,1,1
gpu,45078,71631,1,1
gpu,45079,45109,1,1
gpu,45079,71631,1,1
gpu,45080,71631,1,1
gpu,45082,45182,1,1
gpu,45085,45087,1,1
gpu,45086,45085,1,1
gpu,45086,45129,1,1
gpu,45086,45298,1,1
gpu,45087,45110,1,1
gpu,45088,46171,1,1
gpu,45089,45090,1,1
gpu,45089,45091,1,1
gpu,45090,45113,1,1
gpu,45090,45552,1,1
gpu,45092,45094,1,1
gpu,45092,45095,1,1
gpu,45093,45092,1,1
gpu,45093,46152,1,1
gpu,45094,45175,1,1
gpu,45096,45073,1,1
gpu,45096,45097,1,1
gpu,45096,45120,1,1
gpu,45098,45100,1,1
gpu,45099,45098,1,1
gpu,45101,45102,1,1
gpu,45102,45360,1,1
gpu,45103,45183,1,1
gpu,45104,45132,1,1
gpu,45104,46066,1,1
gpu,45105,45106,1,1
gpu,45105,45107,1,1
gpu,45106,45167,1,1
gpu,45108,45258,1,1
gpu,45108,46058,1,1
gpu,45109,46036,1,1
gpu,45110,45112,1,1
gpu,45111,45110,1,1
gpu,45113,45077,1,1
gpu,45113,45114,1,1
gpu,45115,45116,1,1
gpu,45116,45337,1,1
gpu,45116,45366,1,1
gpu,45117,45118,1,1
gpu,45118,45093,1,1
gpu,45118,45164,1,1
gpu,45119,45146,1,1
gpu,45120,46058,1,1
gpu,45121,45123,1,1
gpu,45121,45124,1,1
gpu,45122,45121,1,1
gpu,45122,45283,1,1
gpu,45125,45130,1,1
gpu,45125,45183,1,1
gpu,45126,45127,1,1
gpu,45127,45265,1,1
gpu,45128,45129,1,1
gpu,45129,45290,1,1
gpu,45130,45131,1,1
gpu,45130,45357,1,1
gpu,45132,45120,1,1
gpu,45132,45254,1,1
gpu,45132,45265,1,1
gpu,45135,45134,1,1
gpu,45135,45136,1,1
gpu,45137,45138,1,1
gpu,45137,45948,1,1
gpu,45137,46054,1,1
gpu,45139,45140,1,1
gpu,45141,45139,1,1
gpu,45141,45142,1,1
gpu,45141,46054,1,1
gpu,45143,45133,1,1
gpu,45143,45144,1,1
gpu,45143,45402,1,1
gpu,45145,45156,1,1
gpu,45146,45148,1,1
gpu,45147,45135,1,1
gpu,45147,45146,1,1
gpu,45147,45151,1,1
gpu,45149,46115,1,1
gpu,45150,45146,1,1
gpu,45150,45154,1,1
gpu,45150,45399,1,1
gpu,45150,71632,1,1
gpu,45151,45133,1,1
gpu,45151,45156,1,1
gpu,45151,71632,1,1
gpu,45152,71632,1,1
gpu,45155,45156,1,1
gpu,45155,45157,1,1
gpu,45158,45159,1,1
gpu,45158,46128,1,1
gpu,45160,45162,1,1
gpu,45160,45163,1,1
gpu,45161,45160,1,1
gpu,45161,45173,1,1
gpu,45163,45100,1,1
gpu,45163,45175,1,1
gpu,45163,46065,1,1
gpu,45164,45171,1,1
gpu,45165,46152,1,1
gpu,45166,45168,1,1
gpu,45166,45169,1,1
gpu,45167,45166,1,1
gpu,45170,45172,1,1
gpu,45170,46065,1,1
gpu,45171,45170,1,1
gpu,45173,45165,1,1
gpu,45174,45176,1,1
gpu,45174,45177,1,1
gpu,45175,45174,1,1
gpu,45175,45178,1,1
gpu,45175,45181,1,1
gpu,45177,45321,1,1
gpu,45178,45119,1,1
gpu,45178,45180,1,1
gpu,45179,45178,1,1
gpu,45179,45185,1,1
gpu,45181,46039,1,1
gpu,45182,45110,1,1
gpu,45182,45184,1,1
gpu,45183,45182,1,1
gpu,45185,45099,1,1
gpu,45185,45186,1,1
gpu,45187,45189,1,1
gpu,45187,45190,1,1
gpu,45188,45187,1,1
gpu,45188,45191,1,1
gpu,45188,45196,1,1
gpu,45188,45200,1,1
gpu,45189,45224,1,1
gpu,45191,45196,1,1
gpu,45192,46159,1,1
gpu,45193,45192,1,1
gpu,45194,45189,1,1
gpu,45194,45193,1,1
gpu,45194,45201,1,1
gpu,45194,45206,1,1
gpu,45195,45194,1,1
gpu,45195,45197,1,1
gpu,45195,45198,1,1
gpu,45195,45199,1,1
gpu,45196,45195,1,1
gpu,45200,45208,1,1
gpu,45200,46175,1,1
gpu,45201,45202,1,1
gpu,45201,45218,1,1
gpu,45203,45211,1,1
gpu,45203,45229,1,1
gpu,45204,45205,1,1
gpu,45204,63033,1,1
gpu,45206,45209,1,1
gpu,45207,45206,1,1
gpu,45208,45207,1,1
gpu,45210,45211,1,1
gpu,45210,45212,1,1
gpu,45214,45216,1,1
gpu,45214,45217,1,1
gpu,45215,21861,1,1
gpu,45215,45214,1,1
gpu,45217,45232,1,1
gpu,45218,45194,1,1
gpu,45218,45220,1,1
gpu,45219,45213,1,1
gpu,45219,45218,1,1
gpu,45221,45223,1,1
gpu,45221,45224,1,1
gpu,45221,45225,1,1
gpu,45222,45203,1,1
gpu,45222,45221,1,1
gpu,45226,45227,1,1
gpu,45226,45228,1,1
gpu,45227,15061,1,1
gpu,45227,15078,1,1
gpu,45227,45237,1,1
gpu,45229,45573,1,1
gpu,45230,45232,1,1
gpu,45231,45230,1,1
gpu,45231,45237,1,1
gpu,45231,63035,1,1
gpu,45231,63351,1,1
gpu,45232,15058,1,1
gpu,45232,63033,1,1
gpu,45233,45234,1,1
gpu,45235,45236,1,1
gpu,45235,46168,1,1
gpu,45237,45233,1,1
gpu,45238,45239,1,1
gpu,45238,45240,1,1
gpu,45240,45111,1,1
gpu,45240,45127,1,1
gpu,45241,45242,1,1
gpu,45241,45261,1,1
gpu,45241,45855,1,1
gpu,45243,45244,1,1
gpu,45243,45245,1,1
gpu,45243,45246,1,1
gpu,45245,45268,1,1
gpu,45247,45248,1,1
gpu,45247,45250,1,1
gpu,45247,45268,1,1
gpu,45249,45251,1,1
gpu,45249,45252,1,1
gpu,45250,45087,1,1
gpu,45250,45249,1,1
gpu,45250,45288,1,1
gpu,45252,45745,1,1
gpu,45252,46040,1,1
gpu,45253,45254,1,1
gpu,45253,45255,1,1
gpu,45256,45257,1,1
gpu,45256,45280,1,1
gpu,45256,45285,1,1
gpu,45258,45899,1,1
gpu,45259,45263,1,1
gpu,45259,45955,1,1
gpu,45260,45261,1,1
gpu,45261,45273,1,1
gpu,45261,45278,1,1
gpu,45263,45240,1,1
gpu,45264,45268,1,1
gpu,45264,45269,1,1
gpu,45264,71633,1,1
gpu,45265,45262,1,1
gpu,45265,45283,1,1
gpu,45265,71633,1,1
gpu,45266,71633,1,1
gpu,45270,45316,1,1
gpu,45270,45955,1,1
gpu,45271,45272,1,1
gpu,45271,45313,1,1
gpu,45273,45274,1,1
gpu,45275,45277,1,1
gpu,45276,45275,1,1
gpu,45276,45984,1,1
gpu,45278,45282,1,1
gpu,45280,45281,1,1
gpu,45280,45955,1,1
gpu,45282,45276,1,1
gpu,45283,45284,1,1
gpu,45285,45270,1,1
gpu,45286,45287,1,1
gpu,45287,45254,1,1
gpu,45287,45984,1,1
gpu,45289,45290,1,1
gpu,45290,45292,1,1
gpu,45291,45293,1,1
gpu,45291,45294,1,1
gpu,45291,45295,1,1
gpu,45291,45296,1,1
gpu,45292,45034,1,1
gpu,45292,45291,1,1
gpu,45292,45300,1,1
gpu,45297,45303,1,1
gpu,45298,45299,1,1
gpu,45298,45301,1,1
gpu,45298,45305,1,1
gpu,45300,45305,1,1
gpu,45301,45302,1,1
gpu,45301,45306,1,1
gpu,45303,45027,1,1
gpu,45303,51145,1,1
gpu,45304,45288,1,1
gpu,45304,45751,1,1
gpu,45306,45772,1,1
gpu,45307,45766,1,1
gpu,45307,45779,1,1
gpu,45308,45309,1,1
gpu,45309,45297,1,1
gpu,45309,45305,1,1
gpu,45311,45271,1,1
gpu,45312,45314,1,1
gpu,45312,46050,1,1
gpu,45313,45312,1,1
gpu,45315,45319,1,1
gpu,45315,45320,1,1
gpu,45315,71634,1,1
gpu,45316,71634,1,1
gpu,45317,71634,1,1
gpu,45319,45310,1,1
gpu,45319,45903,1,1
gpu,45319,46011,1,1
gpu,45321,45324,1,1
gpu,45321,46018,1,1
gpu,45322,45321,1,1
gpu,45322,45325,1,1
gpu,45323,45322,1,1
gpu,45325,45245,1,1
gpu,45325,45275,1,1
gpu,45325,46011,1,1
gpu,45326,45331,1,1
gpu,45326,45333,1,1
gpu,45326,71635,1,1
gpu,45327,45332,1,1
gpu,45327,71635,1,1
gpu,45328,45327,1,1
gpu,45329,71635,1,1
gpu,45332,45365,1,1
gpu,45333,46172,1,1
gpu,45334,45021,1,1
gpu,45334,45336,1,1
gpu,45334,45350,1,1
gpu,45335,45334,1,1
gpu,45335,45359,1,1
gpu,45337,45088,1,1
gpu,45337,45338,1,1
gpu,45337,45371,1,1
gpu,45339,45340,1,1
gpu,45341,45348,1,1
gpu,45341,45368,1,1
gpu,45342,45343,1,1
gpu,45343,45368,1,1
gpu,45344,45345,1,1
gpu,45344,45346,1,1
gpu,45345,45335,1,1
gpu,45345,45340,1,1
gpu,45345,45360,1,1
gpu,45347,45349,1,1
gpu,45347,45350,1,1
gpu,45348,45340,1,1
gpu,45348,45347,1,1
gpu,45350,45372,1,1
gpu,45351,45355,1,1
gpu,45351,45356,1,1
gpu,45351,71636,1,1
gpu,45352,71636,1,1
gpu,45353,71636,1,1
gpu,45356,46170,1,1
gpu,45357,45102,1,1
gpu,45358,45359,1,1
gpu,45359,45361,1,1
gpu,45360,45328,1,1
gpu,45361,45011,1,1
gpu,45361,45362,1,1
gpu,45361,45370,1,1
gpu,45363,45365,1,1
gpu,45364,45352,1,1
gpu,45364,45363,1,1
gpu,45365,45356,1,1
gpu,45366,45367,1,1
gpu,45368,45369,1,1
gpu,45368,45380,1,1
gpu,45370,45335,1,1
gpu,45371,45561,1,1
gpu,45372,45044,1,1
gpu,45372,45376,1,1
gpu,45372,71637,1,1
gpu,45373,71637,1,1
gpu,45374,71637,1,1
gpu,45377,45378,1,1
gpu,45378,45365,1,1
gpu,45378,46089,1,1
gpu,45379,45343,1,1
gpu,45380,45381,1,1
gpu,45382,45437,1,1
gpu,45383,45385,1,1
gpu,45383,45386,1,1
gpu,45384,45383,1,1
gpu,45384,59814,1,1
gpu,45385,45390,1,1
gpu,45387,59934,1,1
gpu,45387,59982,1,1
gpu,45388,45387,1,1
gpu,45388,45390,1,1
gpu,45389,45384,1,1
gpu,45389,45388,1,1
gpu,45390,45933,1,1
gpu,45390,59051,1,1
gpu,45391,45392,1,1
gpu,45391,45393,1,1
gpu,45391,45394,1,1
gpu,45392,45397,1,1
gpu,45395,45384,1,1
gpu,45395,45411,1,1
gpu,45396,45398,1,1
gpu,45396,45399,1,1
gpu,45396,45400,1,1
gpu,45397,45145,1,1
gpu,45397,45396,1,1
gpu,45399,45407,1,1
gpu,45401,45402,1,1
gpu,45401,45403,1,1
gpu,45401,45404,1,1
gpu,45405,45406,1,1
gpu,45405,45407,1,1
gpu,45408,45410,1,1
gpu,45408,46193,1,1
gpu,45409,45149,1,1
gpu,45409,45408,1,1
gpu,45411,45412,1,1
gpu,45411,45415,1,1
gpu,45413,46115,1,1
gpu,45413,59790,1,1
gpu,45414,45415,1,1
gpu,45416,45418,1,1
gpu,45416,45419,1,1
gpu,45417,45416,1,1
gpu,45417,45453,1,1
gpu,45419,46008,1,1
gpu,45419,46042,1,1
gpu,45419,46091,1,1
gpu,45421,45422,1,1
gpu,45421,45423,1,1
